차려주면 수동적으로 먹는다,0
밥밧을 모르겠다,0
모르겠다 밥밧을,0
혼자 있으면 거의 안 먹는다 먹고 씹던 하다가 버리고 음식 토하기 시작함,0
혼자 있으면 거의 안 먹는다 먹고 하다가 음식 버리고 씹던 토하기 시작함,0
혼자 있으면 거의 안 먹는다 먹고 씹던 음식 버리고 하다가 토하기 시작함,0
씹던 있으면 거의 안 먹는다 먹고 혼자 음식 버리고 하다가 토하기 시작함,0
혼자 있으면 거의 안 먹는다 토하기 씹던 음식 버리고 하다가 먹고 시작함,0
시작함 있으면 거의 안 먹는다 먹고 씹던 음식 버리고 하다가 토하기 혼자,0
혼자 있으면 거의 안 먹는다 먹고 버리고 음식 씹던 하다가 토하기 시작함,0
혼자 있으면 거의 안 토하기 먹고 씹던 음식 버리고 하다가 먹는다 시작함,0
한 하루에 보통 번씩 토한다,0
보통 하루에 한 번씩 토한다,0
보통 한 하루에 번씩 토한다,0
보통 하루에 번씩 한 토한다,0
보통 토한다 한 번씩 하루에,0
괜찮다가도 먹고 많이 갑자기 토한다,0
괜찮다가도 갑자기 많이 토한다 먹고,0
괜찮다가도 많이 갑자기 먹고 토한다,0
토한다 갑자기 많이 먹고 괜찮다가도,0
괜찮다가도 갑자기 많이 먹고 토한다,0
괜찮다가도 갑자기 토한다 먹고 많이,0
많이 갑자기 괜찮다가도 먹고 토한다,0
예전보다 자꾸 먹고 더 음식이 싶어진다,0
예전보다 자꾸 싶어진다 더 먹고 음식이,0
자꾸 예전보다 음식이 더 먹고 싶어진다,0
먹고 자꾸 음식이 더 예전보다 싶어진다,0
예전보다 싶어진다 음식이 더 먹고 자꾸,0
예전보다 자꾸 음식이 더 먹고 싶어진다,0
예전보다 자꾸 음식이 먹고 더 싶어진다,0
예전보다 자꾸 음식이 더 싶어진다 먹고,0
음식이 자꾸 예전보다 더 먹고 싶어진다,0
허겁지겁 먹는다,0
먹는다 허겁지겁,0
폭식증이 있다,0
있다 폭식증이,0
기분이 식욕과 울적하면 상관 없이 폭식,0
폭식 울적하면 식욕과 상관 없이 기분이,0
기분이 울적하면 식욕과 폭식 없이 상관,0
기분이 울적하면 식욕과 없이 상관 폭식,0
기분이 울적하면 식욕과 상관 없이 폭식,0
상관 울적하면 식욕과 기분이 없이 폭식,0
없이 울적하면 식욕과 상관 기분이 폭식,0
식욕과 울적하면 기분이 상관 없이 폭식,0
식욕이 증가한다,0
증가한다 식욕이,0
하루종일 잔다,0
잔다 하루종일,0
밤에 낮에 8-10시간 4시간 잠을 잔다,0
밤에 4시간 낮에 8-10시간 잠을 잔다,0
밤에 8-10시간 잠을 4시간 낮에 잔다,0
밤에 8-10시간 낮에 4시간 잔다 잠을,0
4시간 8-10시간 낮에 밤에 잠을 잔다,0
낮에 8-10시간 밤에 4시간 잠을 잔다,0
밤에 잠을 낮에 4시간 8-10시간 잔다,0
밤에 8-10시간 낮에 잠을 4시간 잔다,0
밤에 8-10시간 낮에 4시간 잠을 잔다,0
기분이 평소보다 많이 늘었는데 잠을 자고 나도 잠은 좋지 않다,0
잠은 평소보다 많이 나도 잠을 자고 늘었는데 기분이 좋지 않다,0
나도 평소보다 많이 늘었는데 잠을 자고 잠은 기분이 좋지 않다,0
잠은 평소보다 나도 늘었는데 잠을 자고 많이 기분이 좋지 않다,0
잠은 않다 많이 늘었는데 잠을 자고 나도 기분이 좋지 평소보다,0
잠은 평소보다 많이 늘었는데 잠을 자고 나도 기분이 좋지 않다,0
잠은 평소보다 많이 늘었는데 않다 자고 나도 기분이 좋지 잠을,0
좋지 평소보다 많이 늘었는데 잠을 자고 나도 기분이 잠은 않다,0
잠은 평소보다 기분이 늘었는데 잠을 자고 나도 많이 좋지 않다,0
잠은 평소보다 많이 늘었는데 좋지 자고 나도 기분이 잠을 않다,0
자고 하루종일 싶다,0
싶다 자고 하루종일,0
하루종일 싶다 자고,0
하루종일 자고 싶다,0
잠만 자고 싶어서 낮에 잔다 먹고 하루에 15시간 정도 약을,0
잠만 자고 하루에 낮에 약을 먹고 싶어서 15시간 정도 잔다,0
잠만 싶어서 자고 낮에 약을 먹고 하루에 15시간 정도 잔다,0
잠만 자고 싶어서 15시간 약을 먹고 하루에 낮에 정도 잔다,0
잠만 자고 싶어서 정도 약을 먹고 하루에 15시간 낮에 잔다,0
먹고 자고 싶어서 낮에 약을 잠만 하루에 15시간 정도 잔다,0
잠만 자고 싶어서 하루에 약을 먹고 낮에 15시간 정도 잔다,0
잠만 자고 싶어서 낮에 약을 먹고 하루에 15시간 정도 잔다,0
잠만 자고 낮에 싶어서 약을 먹고 하루에 15시간 정도 잔다,0
잠만 자고 싶어서 낮에 먹고 약을 하루에 15시간 정도 잔다,0
정도 4-5시간 밤에 잔다,0
밤에 4-5시간 정도 잔다,0
4-5시간 밤에 정도 잔다,0
밤에 4-5시간 잔다 정도,0
잔다 4-5시간 정도 밤에,0
밤에 정도 4-5시간 잔다,0
밤에 잔다 정도 4-5시간,0
일찍 새벽에 깬다,0
새벽에 일찍 깬다,0
새벽에 깬다 일찍,0
깬다 일찍 새벽에,0
피곤하다 낮에,0
낮에 피곤하다,0
하루 정도밖에 2-3시간 자지 못한다,0
하루 2-3시간 정도밖에 못한다 자지,0
2-3시간 하루 정도밖에 자지 못한다,0
하루 자지 정도밖에 2-3시간 못한다,0
하루 2-3시간 정도밖에 자지 못한다,0
못한다 2-3시간 정도밖에 자지 하루,0
하루 못한다 정도밖에 자지 2-3시간,0
약 먹고 한두시간 잤는데 이젠 아예 잠에 들때가 못 많다,0
이젠 먹고 한두시간 잤는데 약 아예 잠에 못 들때가 많다,0
약 먹고 한두시간 잤는데 못 아예 잠에 이젠 들때가 많다,0
약 먹고 한두시간 잤는데 이젠 아예 잠에 못 들때가 많다,0
약 먹고 한두시간 못 이젠 아예 잠에 잤는데 들때가 많다,0
약 먹고 잤는데 한두시간 이젠 아예 잠에 못 들때가 많다,0
약 먹고 한두시간 잤는데 많다 아예 잠에 못 들때가 이젠,0
약 잠에 한두시간 잤는데 이젠 아예 먹고 못 들때가 많다,0
약 들때가 한두시간 잤는데 이젠 아예 잠에 못 먹고 많다,0
지속하기 10알 가량 먹어도 3시간 이상 수면을 수면제를 어려워,0
3시간 10알 가량 먹어도 수면제를 이상 수면을 지속하기 어려워,0
이상 10알 가량 먹어도 3시간 수면제를 수면을 지속하기 어려워,0
수면제를 10알 가량 먹어도 수면을 이상 3시간 지속하기 어려워,0
수면제를 3시간 가량 먹어도 10알 이상 수면을 지속하기 어려워,0
수면제를 10알 가량 먹어도 3시간 어려워 수면을 지속하기 이상,0
수면제를 10알 가량 먹어도 3시간 이상 수면을 지속하기 어려워,0
수면제를 어려워 가량 먹어도 3시간 이상 수면을 지속하기 10알,0
졸려서 말똥..아침에 눕는데 몸이 무겁고,0
말똥..아침에 눕는데 졸려서 몸이 무겁고,0
졸려서 무겁고 말똥..아침에 몸이 눕는데,0
몸이 눕는데 말똥..아침에 졸려서 무겁고,0
졸려서 눕는데 말똥..아침에 몸이 무겁고,0
졸려서 몸이 말똥..아침에 눕는데 무겁고,0
수면제 먹어도 2-3시간 자고,0
먹어도 수면제 2-3시간 자고,0
수면제 2-3시간 먹어도 자고,0
자고 먹어도 2-3시간 수면제,0
수면제 먹어도 자고 2-3시간,0
수면제 자고 2-3시간 먹어도,0
새벽에 깨서 더이상 못한다 자지,0
새벽에 자지 더이상 깨서 못한다,0
자지 깨서 더이상 새벽에 못한다,0
새벽에 깨서 더이상 자지 못한다,0
못한다 깨서 더이상 자지 새벽에,0
더이상 깨서 새벽에 자지 못한다,0
새벽에 깨서 못한다 자지 더이상,0
밤에 눈 뜨고 시간이 있는 많다,0
밤에 있는 뜨고 눈 시간이 많다,0
밤에 눈 시간이 있는 뜨고 많다,0
밤에 뜨고 눈 있는 시간이 많다,0
시간이 눈 뜨고 있는 밤에 많다,0
밤에 눈 많다 있는 시간이 뜨고,0
밤에 눈 뜨고 있는 시간이 많다,0
선잠잔 느낌 않다 개운치,0
선잠잔 느낌 개운치 않다,0
개운치 느낌 선잠잔 않다,0
느낌 선잠잔 개운치 않다,0
않다 느낌 개운치 선잠잔,0
선잠잔 개운치 느낌 않다,0
선잠잔 않다 개운치 느낌,0
5~6시간 자지만 자꾸 설친다,0
자꾸 자지만 5~6시간 설친다,0
5~6시간 자꾸 자지만 설친다,0
5~6시간 설친다 자꾸 자지만,0
5~6시간 자지만 설친다 자꾸,0
자지만 5~6시간 자꾸 설친다,0
설친다 자지만 자꾸 5~6시간,0
무거움 6시간 이상 자는데 자주 깬다..일어나도 몸이 하루에,0
하루에 6시간 이상 자는데 자주 깬다..일어나도 몸이 무거움,0
하루에 6시간 이상 자는데 자주 몸이 깬다..일어나도 무거움,0
하루에 6시간 이상 자는데 자주 무거움 몸이 깬다..일어나도,0
하루에 6시간 이상 깬다..일어나도 자주 자는데 몸이 무거움,0
하루에 깬다..일어나도 이상 자는데 자주 6시간 몸이 무거움,0
하루에 6시간 깬다..일어나도 자는데 자주 이상 몸이 무거움,0
하루에 6시간 이상 몸이 자주 깬다..일어나도 자는데 무거움,0
하루에 6시간 이상 자주 자는데 깬다..일어나도 몸이 무거움,0
먹지 약을 않으면 잠이 안온다,0
잠이 먹지 않으면 약을 안온다,0
약을 안온다 않으면 잠이 먹지,0
않으면 먹지 약을 잠이 안온다,0
약을 먹지 잠이 않으면 안온다,0
약을 먹지 않으면 잠이 안온다,0
깨어있는 수면 후 3시간 30분 상황,0
30분 3시간 후 수면 깨어있는 상황,0
상황 수면 후 3시간 깨어있는 30분,0
30분 깨어있는 후 3시간 수면 상황,0
30분 수면 후 3시간 상황 깨어있는,0
30분 수면 후 3시간 깨어있는 상황,0
수면 30분 후 3시간 깨어있는 상황,0
후 수면 30분 3시간 깨어있는 상황,0
잠을 잘 자지 못하고 한번 잠을 가까이 20시간 자면 잤다,0
못하고 잘 자지 잠을 한번 잠을 자면 20시간 가까이 잤다,0
잠을 잘 자지 못하고 한번 자면 잠을 20시간 가까이 잤다,0
잠을 잘 자지 잤다 한번 잠을 자면 20시간 가까이 못하고,0
잠을 잘 자지 못하고 한번 잠을 자면 20시간 잤다 가까이,0
잠을 20시간 자지 못하고 한번 잠을 자면 잘 가까이 잤다,0
잠을 잘 자지 20시간 한번 잠을 자면 못하고 가까이 잤다,0
잠을 잘 자지 못하고 잤다 잠을 자면 20시간 가까이 한번,0
잠을 잘 자지 못하고 한번 잠을 자면 20시간 가까이 잤다,0
잠을 잘 자지 못하고 한번 20시간 자면 잠을 가까이 잤다,0
늘 느낌 쫓기는,0
늘 쫓기는 느낌,0
느낌 쫓기는 늘,0
쫓기는 늘 느낌,0
불편감을 느낀다,0
느낀다 불편감을,0
잘 모르겠다,0
모르겠다 잘,0
자신을 나 주체할 수 없다,0
수 자신을 주체할 나 없다,0
나 주체할 자신을 수 없다,0
나 없다 주체할 수 자신을,0
나 자신을 주체할 수 없다,0
없다 자신을 주체할 수 나,0
나 자신을 수 주체할 없다,0
나 수 주체할 자신을 없다,0
공격적이 된다,0
된다 공격적이,0
짜증이 늘었다,0
늘었다 짜증이,0
갑자기 난다 짜증이,0
짜증이 갑자기 난다,0
난다 짜증이 갑자기,0
갑자기 짜증이 난다,0
괜히 난다 짜증이,0
난다 짜증이 괜히,0
괜히 짜증이 난다,0
짜증이 괜히 난다,0
다 매사가 짜증난다,0
매사가 다 짜증난다,0
매사가 짜증난다 다,0
짜증난다 다 매사가,0
늘었다 신경질이,0
신경질이 늘었다,0
스트레스 받으면서 기복 심해진다,0
받으면서 스트레스 기복 심해진다,0
스트레스 심해진다 기복 받으면서,0
스트레스 기복 받으면서 심해진다,0
심해진다 받으면서 기복 스트레스,0
스트레스 받으면서 심해진다 기복,0
무기력하다 피곤하고 늘,0
피곤하고 늘 무기력하다,0
늘 피곤하고 무기력하다,0
늘 무기력하다 피곤하고,0
아무것도 피곤한다 정도로 못할,0
아무것도 못할 정도로 피곤한다,0
못할 아무것도 정도로 피곤한다,0
아무것도 정도로 못할 피곤한다,0
정도로 못할 아무것도 피곤한다,0
소진됐다,0
건드려도 힘이없다 없을 정도로 반응이,0
반응이 건드려도 없을 정도로 힘이없다,0
건드려도 반응이 없을 정도로 힘이없다,0
건드려도 반응이 정도로 없을 힘이없다,0
건드려도 정도로 없을 반응이 힘이없다,0
기진맥진하다,0
쉬고싶다,0
온다 슬럼프가,0
슬럼프가 온다,0
몸을 느낌 움직이기 힘든 마음대로,0
몸을 마음대로 움직이기 느낌 힘든,0
느낌 마음대로 움직이기 힘든 몸을,0
움직이기 마음대로 몸을 힘든 느낌,0
몸을 마음대로 움직이기 힘든 느낌,0
몸을 힘든 움직이기 마음대로 느낌,0
몸을 마음대로 힘든 움직이기 느낌,0
힘들고 너무 지쳐서 그만두고싶다.,0
너무 힘들고 지쳐서 그만두고싶다.,0
지쳐서 힘들고 너무 그만두고싶다.,0
너무 그만두고싶다. 지쳐서 힘들고,0
너무 지쳐서 힘들고 그만두고싶다.,0
그만두고싶다. 힘들고 지쳐서 너무,0
뭐하나 살면 이렇게,0
살면 이렇게 뭐하나,0
이렇게 살면 뭐하나,0
이렇게 뭐하나 살면,0
전부 손을 놓게 된다,0
놓게 손을 전부 된다,0
전부 된다 놓게 손을,0
된다 손을 놓게 전부,0
전부 놓게 손을 된다,0
손을 전부 놓게 된다,0
허무하다 사는게,0
사는게 허무하다,0
느낌 포기한 모든것을,0
모든것을 포기한 느낌,0
모든것을 느낌 포기한,0
포기한 모든것을 느낌,0
든다 가라앉으면 다 필요없다는 생각이 기분이,0
생각이 가라앉으면 다 필요없다는 기분이 든다,0
기분이 가라앉으면 다 든다 생각이 필요없다는,0
기분이 든다 다 필요없다는 생각이 가라앉으면,0
기분이 생각이 다 필요없다는 가라앉으면 든다,0
기분이 가라앉으면 다 필요없다는 생각이 든다,0
기분이 가라앉으면 필요없다는 다 생각이 든다,0
가라앉으면 기분이 다 필요없다는 생각이 든다,0
나른하다,0
온 몸에 힘이없다,0
온 힘이없다 몸에,0
힘이없다 몸에 온,0
몸에 온 힘이없다,0
말하는 힘들다 것도,0
말하는 것도 힘들다,0
것도 말하는 힘들다,0
힘들다 것도 말하는,0
의미가 없다,0
없다 의미가,0
지쳤다,0
내려놓고 전부 싶다,0
싶다 내려놓고 전부,0
전부 싶다 내려놓고,0
전부 내려놓고 싶다,0
후회스럽다,0
않는다 것 같은데 고쳐지지가 잘못된,0
것 잘못된 같은데 고쳐지지가 않는다,0
잘못된 않는다 같은데 고쳐지지가 것,0
잘못된 것 같은데 않는다 고쳐지지가,0
같은데 것 잘못된 고쳐지지가 않는다,0
잘못된 것 같은데 고쳐지지가 않는다,0
걱정이 많이되고 죄책감이 든다,0
걱정이 든다 죄책감이 많이되고,0
걱정이 많이되고 든다 죄책감이,0
많이되고 걱정이 죄책감이 든다,0
걱정이 죄책감이 많이되고 든다,0
든다 많이되고 죄책감이 걱정이,0
죄책감 일을 못했다는 끈기있게,0
못했다는 일을 끈기있게 죄책감,0
끈기있게 죄책감 못했다는 일을,0
끈기있게 못했다는 일을 죄책감,0
일을 끈기있게 못했다는 죄책감,0
끈기있게 일을 못했다는 죄책감,0
잘 못한다는 버티지 죄책감,0
버티지 잘 못한다는 죄책감,0
잘 죄책감 못한다는 버티지,0
잘 버티지 못한다는 죄책감,0
죄책감 버티지 못한다는 잘,0
못한다는 버티지 잘 죄책감,0
같아 일을 주어진 시간 내에 하지 못하는 것 직장에서 힘들다,0
직장에서 일을 하지 시간 내에 주어진 못하는 것 같아 힘들다,0
직장에서 일을 주어진 힘들다 내에 하지 못하는 것 같아 시간,0
직장에서 일을 주어진 같아 내에 하지 못하는 것 시간 힘들다,0
직장에서 일을 주어진 시간 내에 힘들다 못하는 것 같아 하지,0
직장에서 일을 주어진 것 내에 하지 못하는 시간 같아 힘들다,0
직장에서 하지 주어진 시간 내에 일을 못하는 것 같아 힘들다,0
직장에서 시간 주어진 일을 내에 하지 못하는 것 같아 힘들다,0
직장에서 일을 주어진 시간 내에 하지 못하는 것 같아 힘들다,0
직장에서 일을 주어진 시간 하지 내에 못하는 것 같아 힘들다,0
내가 뭘 든다 자꾸 생각이 잘못했나,0
잘못했나 뭘 내가 자꾸 생각이 든다,0
내가 뭘 잘못했나 든다 생각이 자꾸,0
내가 자꾸 잘못했나 뭘 생각이 든다,0
뭘 내가 잘못했나 자꾸 생각이 든다,0
내가 든다 잘못했나 자꾸 생각이 뭘,0
내가 뭘 잘못했나 자꾸 생각이 든다,0
자기 만나면 다 잘못한 것 같고 사람들 자신이 욕하고 안좋은 소리를 할 것 같고,0
자기 같고 다 잘못한 것 자신이 사람들 만나면 욕하고 안좋은 소리를 할 것 같고,0
자기 자신이 다 할 것 같고 사람들 만나면 욕하고 안좋은 소리를 잘못한 것 같고,0
자기 자신이 다 잘못한 것 같고 사람들 만나면 욕하고 같고 소리를 할 것 안좋은,0
자기 자신이 것 잘못한 다 같고 사람들 만나면 욕하고 안좋은 소리를 할 것 같고,0
자기 자신이 다 잘못한 것 같고 사람들 것 욕하고 안좋은 소리를 할 만나면 같고,0
자기 욕하고 다 잘못한 것 같고 사람들 만나면 자신이 안좋은 소리를 할 것 같고,0
자기 자신이 다 잘못한 것 사람들 같고 만나면 욕하고 안좋은 소리를 할 것 같고,0
자기 자신이 다 잘못한 것 같고 사람들 만나면 욕하고 안좋은 소리를 할 것 같고,0
소리를 자신이 다 잘못한 것 같고 사람들 만나면 욕하고 안좋은 자기 할 것 같고,0
